identifier,label,set
SDHE_VIBCH,0,train
TRPA_VIBCH,0,train
TCPE_VIBCH,0,train
SPOT_VIBCH,0,train
VOLA_VIBCH,0,train
ASTE_VIBCH,0,train
MURA_ALIFM,0,train
LUXR_ALIFS,0,train
PANP_ALIF1,0,train
GADA_ALIF1,0,train
TFOX_ALIF1,0,train
BFP_ALIFS,0,train
DNABP_ALIF1,0,train
CHB_VIBHA,0,train
FRP_VIBHA,0,train
LUXQ_VIBHA,0,train
ALDH_VIBHA,0,train
LUXD_VIBHA,0,train
LUXU_VIBHA,0,train
FRE_VIBHA,0,train
LUXA_VIBHA,0,train
LUXM_VIBHA,0,train
LUXR_VIBHA,0,train
LUXP_VIBHA,0,train
VOPS_VIBPA,0,train
TRKH_VIBPA,0,train
PPNP_VIBPA,0,train
HLY2_VIBPA,0,train
NHAA_VIBPA,0,train
COLA_VIBPA,0,train
METN_VIBPA,0,train
ATL_VIBPQ,0,train
LAFU_VIBPA,0,train
LAFT_VIBPA,0,train
LAFS_VIBPA,0,train
NORM_VIBPA,0,train
LAFL_VIBPA,0,train
ARGA_VIBPA,0,train
TSAB_VIBPA,0,train
BP27_BPKVM,0,train
NEEDL_BPKVM,0,train
RRF_VIBPA,0,train
QNR_VIBPA,0,train
ZAPD_VIBPA,0,train
RIBXA_VIBVY,0,train
NSPC_VIBVU,0,train
BPT_VIBVU,0,train
DXR_VIBVU,0,train
CPDA_VIBVU,0,train
FRSA_VIBVU,0,train
NAGK_VIBVU,0,train
SPEA_VIBVY,0,train
ARGR_VIBVY,0,train
CLP_XANAC,0,train
MODA_XANAC,0,train
GUMK_XANCE,0,train
OLEA_XANCP,0,train
HPYO_XANCP,0,train
PFP_XANCB,0,train
FUCD_XANCP,0,train
BCP_XANCP,0,train
BPHY_XANC8,0,train
GUMI_XANCE,0,train
GSPG_XANCP,0,train
PIP_XANCI,0,train
GUMD_XANCE,0,train
TRPD_XANCP,0,train
GUNA_XANCP,0,train
GUMH_XANCA,0,train
OLEC_XANCP,0,train
FUCM_XANCP,0,train
SLYX_XANCP,0,train
RECX_XANCP,0,train
ORN_XANCP,0,train
RPFC_XANCP,0,train
LEXA_XANCI,0,train
OLED_XANCP,0,train
OLEB_XANCP,0,train
PYRH_XANCP,0,train
GSPE_XANCP,0,train
FUCDH_XANCP,0,train
GSPD_XANCP,0,train
ARGB_XYLFT,0,train
PIYH1_XYLFT,0,train
SURE_XYLFA,0,train
HTPX_XYLFA,0,train
Y764_XYLFA,0,train
Y766_XYLFA,0,train
Y765_XYLFA,0,train
YADA1_YEREN,0,train
SCTC_YEREN,0,train
YSCW_YEREN,0,train
YOPH_YEREN,0,train
URE2_YEREN,0,train
HSTA_YEREN,0,train
FYUA_YEREN,0,train
MYFA_YEREN,0,train
FCUA_YEREN,0,train
HNS_YEREN,0,train
YSCJ_YEREN,0,train
YSCB_YEREN,0,train
SYCN_YEREN,0,train
HEMR_YEREN,0,train
AIL_YEREN,0,train
NIT1_YEREN,0,train
FLIT_YERE8,0,train
RES_YERE8,0,train
HEMS_YEREN,0,train
YSCE_YEREN,0,train
YSCF_YEREN,0,train
YSCM_YEREN,0,train
SKP_YEREN,0,train
YOPE_YEREN,0,train
YSCD_YEREN,0,train
YSCL_YEREN,0,train
YSCI_YEREN,0,train
XRE_YERE8,0,train
YERA_YERE8,0,train
YSCA_YEREN,0,train
YSCK_YEREN,0,train
YOPD_YEREN,0,train
YMOA_YEREN,0,train
SYCT_YEREN,0,train
RL23_YEREN,0,train
GLMU_YERPE,0,train
KATG_YERPE,0,train
YOPT_YERPE,0,train
SCMU_YERPE,0,train
ODH_YERPE,0,train
PYRC_YERPE,0,train
YPKA_YERPE,0,train
NADK_YERPE,0,train
PURA_YERPE,0,train
ARGB_YERPE,0,train
ISPF_YERPE,0,train
DAPD_YERPE,0,train
CAF1M_YERPE,0,train
CAF1A_YERPE,0,train
LSRB_YERPE,0,train
GCH1_YERPE,0,train
SYW_YERPE,0,train
LPTD_YERPE,0,train
LPTE_YERPE,0,train
RL31B_YERPE,0,train
MURC_YERPE,0,train
PEPB_YERPE,0,train
MNMC_YERPE,0,train
KDSC_YERPE,0,train
EFEO_YERPE,0,train
KHSE_YERPN,0,train
COLY_YERPE,0,train
CUTA_YERPE,0,train
HMUU_YERPE,0,train
AROQ_YERPE,0,train
DPS_YERPE,0,train
FABZ_YERPE,0,train
CAF1_YERPE,0,train
YSCU_YERPE,0,train
YFEA_YERPE,0,train
TOLB_YERPE,0,train
TYEA_YERPE,0,train
COLD_YERPU,0,train
COLC_YERPU,0,train
ARNA_YERPS,0,train
ASCD_YERPS,0,train
CDIA_YERPY,0,train
ARNT_YERPS,0,train
INVA_YERPS,0,train
YOPJ_YERPS,0,train
SLYA_YERPY,0,train
ARNB_YERPS,0,train
RFBJ_YERPU,0,train
ARND_YERPS,0,train
ARNE_YERPS,0,train
ARNF_YERPS,0,train
CDII_YERPY,0,train
KCY_YERPY,0,train
ECOT_YERPY,0,train
YSCO_YERPS,0,train
YSCQ_YERPS,0,train
TYRC_ZYMMO,0,train
TGT_ZYMMO,0,train
PDC_ZYMMO,0,train
HIS8_ZYMMO,0,train
GFO_ZYMMO,0,train
ALKH_ZYMMO,0,train
ALPH_ZYMMO,0,train
ADH1_ZYMMO,0,train
ADH2_ZYMMO,0,train
GPMA_ZYMMO,0,train
EDD_ZYMMO,0,train
GLF_ZYMMO,0,train
SCR_ZYMMO,0,train
HPND_ZYMMO,0,train
IOJAP_ZYMMO,0,train
CYSO_AERPE,1,train
G1PDH_AERPE,1,train
DNLI_AERPE,1,train
PGMI_AERPE,1,train
OFOB1_AERPE,1,train
GLK_AERPE,1,train
OFOA2_AERPE,1,train
MTAP_AERPE,1,train
KVAP_AERPE,1,train
AIPS_AERPE,1,train
SODF_AERPE,1,train
BRIX_AERPE,1,train
ALBA2_AERPE,1,train
IF2P_AERPE,1,train
RF1_AERPE,1,train
KPTA_AERPE,1,train
EF1A_AERPE,1,train
APE1_AERPE,1,train
DPHB_AERPE,1,train
FLPA_AERPE,1,train
APEH_AERPE,1,train
PYRE_AERPE,1,train
RL12_AERPE,1,train
ILVC_ALIAD,1,train
SQHC_ALIAD,1,train
BGAL_ALIAD,1,train
THER_ALIAC,1,train
THIO_ALIAC,1,train
MRAY_AQUAE,1,train
LPXC_AQUAE,1,train
ISPH_AQUAE,1,train
PBPA_AQUAE,1,train
RISB_AQUAE,1,train
RIB7_AQUAE,1,train
FER2_AQUAE,1,train
GPH_AQUAE,1,train
KAD_AQUAE,1,train
TOP4B_AQUAE,1,train
MURA_AQUAE,1,train
FTSH_AQUAE,1,train
AROD_AQUAE,1,train
FABG_AQUAE,1,train
BSUHB_AQUAE,1,train
AMT_AQUAE,1,train
ERA_AQUAE,1,train
LPXK_AQUAE,1,train
KDSA_AQUAE,1,train
ISCU_AQUAE,1,train
SSRP_AQUAE,1,train
RL20_AQUAE,1,train
TATC_AQUAE,1,train
SELA_AQUAE,1,train
SYLA_AQUAE,1,train
RSGA_AQUAE,1,train
NUSB_AQUAE,1,train
MOAE_AQUAE,1,train
PHOU_AQUAE,1,train
MOBA_AQUAE,1,train
MTNB_AQUAE,1,train
KDSB_AQUAE,1,train
LON_AQUAE,1,train
RFRNP_AQUAE,1,train
PLSY_AQUAE,1,train
NUSG_AQUAE,1,train
RNH3_AQUAE,1,train
MUTL_AQUAE,1,train
NTPTH_AQUAE,1,train
RS6_AQUAE,1,train
MNMG_AQUAE,1,train
DAPA_AQUAE,1,train
DCDA_AQUAE,1,train
GLNB_AQUAE,1,train
FABI_AQUAE,1,train
FLHB_AQUAE,1,train
FTSZ_AQUAE,1,train
FLAA_AQUAE,1,train
AROC_AQUAE,1,train
GATA_AQUAE,1,train
FABH_AQUAE,1,train
FER1_AQUAE,1,train
DNAG_AQUAE,1,train
DCUP_AQUAE,1,train
SPEH_AQUAE,1,train
SECG_AQUAE,1,train
YBEY_AQUAE,1,train
TRMD_AQUAE,1,train
Y1857_AQUAE,1,train
SELD_AQUAE,1,train
SYP_AQUAE,1,train
TRMH_AQUAE,1,train
TADA_AQUAE,1,train
TILS_AQUAE,1,train
Y328_AQUAE,1,train
TPX_AQUAE,1,train
SATC_AQUAE,1,train
Y1627_AQUAE,1,train
Y1494_AQUAE,1,train
SECE_AQUAE,1,train
Y178_AQUAE,1,train
AROK_AQUAE,1,train
COPA_ARCFU,1,train
BSUHB_ARCFU,1,train
ALADH_ARCFU,1,train
FERCR_ARCFU,1,train
COFE_ARCFU,1,train
NADK_ARCFU,1,train
CBIX_ARCFU,1,train
DSRA_ARCFU,1,train
ISCS2_ARCFU,1,train
TIAS_ARCFU,1,train
DSRB_ARCFU,1,train
KATG_ARCFU,1,train
D89S1_ARCFU,1,train
ASD_ARCFU,1,train
ACD2_ARCFU,1,train
CAS1A_ARCFU,1,train
AGLB2_ARCFU,1,train
ACDB_ARCFU,1,train
CBID_ARCFU,1,train
ACDG_ARCFU,1,train
ACDD_ARCFU,1,train
ACDE2_ARCFU,1,train
ILVE_ARCFU,1,train
GGGPS_ARCFU,1,train
HMEA_ARCFU,1,train
RIO1_ARCFU,1,train
PCNA_ARCFU,1,train
RBL_ARCFU,1,train
NEP1_ARCFU,1,train
HMEE_ARCFU,1,train
SRP19_ARCFU,1,train
DTDA_ARCFU,1,train
HMEC_ARCFU,1,train
MCH_ARCFU,1,train
ISF3_ARCFU,1,train
GPDA_ARCFU,1,train
CSL4_ARCFU,1,train
DLD_ARCFU,1,train
AQPM_ARCFU,1,train
CDPAS_ARCFU,1,train
COPZ_ARCFU,1,train
DGGGP_ARCFU,1,train
RUXX_ARCFU,1,train
Y060_ARCFU,1,train
Y1683_ARCFU,1,train
Y1403_ARCFU,1,train
WTPB_ARCFU,1,train
Y924_ARCFU,1,train
Y1382_ARCFU,1,train
Y241_ARCFU,1,train
TYW3_ARCFU,1,train
Y2331_ARCFU,1,train
Y1433_ARCFU,1,train
VAPC9_ARCFU,1,train
Y055_ARCFU,1,train
VPB21_ARCFU,1,train
Y1395_ARCFU,1,train
Y298_ARCFU,1,train
Y1864_ARCFU,1,train
Y941_ARCFU,1,train
Y1548_ARCFU,1,train
Y2094_ARCFU,1,train
Y2093_ARCFU,1,train
Y1796_ARCFU,1,train
PIWI_ARCFU,1,train
Y1502_ARCFU,1,train
TTRD_ARCFU,1,train
Y1212_ARCFU,1,train
COOS2_CARHZ,1,train
MAAL1_CARHZ,1,train
GUNS_HUNTH,1,train
CELE_HUNT2,1,train
IABF_HUNT2,1,train
CELK_HUNTH,1,train
GUNI_HUNT2,1,train
CBDP_HUNT2,1,train
XG74_HUNTH,1,train
RSGI6_HUNT2,1,train
RSGI1_HUNT2,1,train
GUNH_HUNT2,1,train
XYNZ_HUNT2,1,train
GUNA_HUNT2,1,train
RSGI2_HUNT2,1,train
DAPAT_HUNT2,1,train
GUNC_HUNTH,1,train
GUB_HUNT2,1,train
BGLB_HUNT2,1,train
BGLA_HUNT2,1,train
ANCA_HUNT2,1,train
RSGI3_HUNT2,1,train
FER_HUNTH,1,train
EFP_HUNT2,1,train
SIGI4_HUNT2,1,train
SIGI7_HUNT2,1,train
SLAP2_HUNT2,1,train
Y2143_HUNT2,1,train
AMY1_DICT6,1,train
AMY2_DICT6,1,train
ECCC_GEOTN,1,train
ADH1_GEOTN,1,train
HPAH_GEOTN,1,train
GDPP_GEOTN,1,train
RIBF_GEOTN,1,train
NFADR_GEOTN,1,train
CSRA_GEOTN,1,train
HUTP_GEOTN,1,train
AGO_METJA,1,train
COABC_METJA,1,train
MPTA_METJA,1,train
K6PF_METJA,1,train
LEUC_METJA,1,train
NPPNK_METJA,1,train
RIB7_METJA,1,train
RIFK_METJA,1,train
NK_METJA,1,train
RIBL_METJA,1,train
MFNA_METJA,1,train
DADD_METJA,1,train
DCDB_METJA,1,train
RIBB_METJA,1,train
COFF_METJA,1,train
ACD_METJA,1,train
CYDE_METJA,1,train
AROE_METJA,1,train
AK_METJA,1,train
ARGJ_METJA,1,train
APGM2_METJA,1,train
CSM4_METJA,1,train
CSM3_METJA,1,train
CBIT_METJA,1,train
CORA_METJA,1,train
P936_METJA,1,train
LIVG_METJA,1,train
ARFB_METJA,1,train
AROK_METJA,1,train
IF2B_METJA,1,train
METK_METJA,1,train
MFNE_METJA,1,train
IPK_METJA,1,train
COME_METJA,1,train
DKFP_METJA,1,train
LONB_METJA,1,train
T2M2_METJA,1,train
OGG1_METJA,1,train
SUCD_METJA,1,train
PYCA_METJA,1,train
RPA_METJA,1,train
MVP_METJA,1,train
SEPS_METJA,1,train
PSB_METJA,1,train
NRPR_METJA,1,train
RNP4_METJA,1,train
RNH2_METJA,1,train
PUS10_METJA,1,train
HMD_METJA,1,train
ATGT_METJA,1,train
PATS_METJA,1,train
COBY_METJA,1,train
MRE11_METJA,1,train
COFC_METJA,1,train
MTM1_METJA,1,train
OGT_METJA,1,train
PRIS_METJA,1,train
PURO_METJA,1,train
MPTB_METJA,1,train
PPAC_METJA,1,train
MTM2_METJA,1,train
PSA_METJA,1,train
RELB3_METJA,1,train
SECG_METJA,1,train
PHEA_METJA,1,train
RL30E_METJA,1,train
MPTE_METJA,1,train
RPOE1_METJA,1,train
MTM5_METJA,1,train
PSLS_METJA,1,train
MFNB_METJA,1,train
RISC_METJA,1,train
MPTD_METJA,1,train
PYRF_METJA,1,train
ADPP_METJA,1,train
MSMJL_METJA,1,train
HYPB_METJA,1,train
KHSE_METJA,1,train
FSR_METJA,1,train
MCRA_METJA,1,train
COFD_METJA,1,train
CCA_METJA,1,train
CHMU_METJA,1,train
DUT_METJA,1,train
COMB_METJA,1,train
G3P_METJA,1,train
CSG_METJA,1,train
FEOB_METJA,1,train
GLMU_METJA,1,train
G6PI_METJA,1,train
FAEHP_METJA,1,train
HMDY_METJA,1,train
COFG_METJA,1,train
GCH3_METJA,1,train
IDI2_METJA,1,train
DAPAT_METJA,1,train
DCDA_METJA,1,train
FUCA_METJA,1,train
CAS10_METJA,1,train
FLAH_METJA,1,train
ARCS_METJA,1,train
FKBPL_METJA,1,train
ARSA_METJA,1,train
DMRX_METJA,1,train
DHPSL_METJA,1,train
SIHH_METJA,1,train
SUI1_METJA,1,train
WECB_METJA,1,train
RS8_METJA,1,train
SPSS_METJA,1,train
Y1311_METJA,1,train
SERB_METJA,1,train
SPCS_METJA,1,train
Y1094_METJA,1,train
Y100_METJA,1,train
Y1004_METJA,1,train
Y158_METJA,1,train
Y1563_METJA,1,train
Y1062_METJA,1,train
Y609_METJA,1,train
T2M1_METJA,1,train
THIO_METJA,1,train
Y1251_METJA,1,train
Y1598_METJA,1,train
Y1434_METJA,1,train
Y783_METJA,1,train
Y1533_METJA,1,train
THI4_METJA,1,train
TRM14_METJA,1,train
Y1010_METJA,1,train
Y764_METJA,1,train
TRKA_METJA,1,train
Y3515_METJA,1,train
T2M4_METJA,1,train
T1S1_METJA,1,train
Y327_METJA,1,train
Y1187_METJA,1,train
Y014_METJA,1,train
Y223_METJA,1,train
Y392_METJA,1,train
T2M3_METJA,1,train
THIDN_METJA,1,train
Y1343_METJA,1,train
Y1052_METJA,1,train
WTPA_METJA,1,train
Y1198_METJA,1,train
Y1481_METJA,1,train
Y1564_METJA,1,train
Y882_METJA,1,train
Y091_METJA,1,train
Y694_METJA,1,train
Y951_METJA,1,train
Y1480_METJA,1,train
Y577_METJA,1,train
T2M5_METJA,1,train
TTDB_METJA,1,train
SECE_METJA,1,train
RAD50_METJA,1,train
RSMA_METJA,1,train
Y1435_METJA,1,train
Y488_METJA,1,train
Y366_METJA,1,train
Y1460_METJA,1,train
VATE_METJA,1,train
PSTK_METJA,1,train
PUR7_METJA,1,train
RNP2_METJA,1,train
TF2B_METJA,1,train
Y123_METJA,1,train
RNP3_METJA,1,train
TRM5B_METJA,1,train
Y1213_METJA,1,train
RFAPS_METJA,1,train
TOP6A_METJA,1,train
HEM1_METKA,1,train
RTCB_METKA,1,train
MTD_METKA,1,train
AMZA_METKA,1,train
ENDAL_METKA,1,train
TAW22_NANEQ,1,train
AGOG_PYRAE,1,train
KPYK_PYRAE,1,train
VAPC9_PYRAE,1,train
IF5A_PYRAE,1,train
HIS6_PYRAE,1,train
UDGB_PYRAE,1,train
MIG_PYRAE,1,train
VAPB3_PYRAE,1,train
RL39_PYRAE,1,train
DPDH_PYRIL,1,train
FER_PYRIL,1,train
REP75_PYRAB,1,train
TAW22_PYRAB,1,train
NUCS_PYRAB,1,train
NITR_PYRAB,1,train
SYT_PYRAB,1,train
TMG10_PYRAB,1,train
GPN_PYRAB,1,train
ARLMC_PYRAB,1,train
RFCS_PYRAB,1,train
XERA_PYRAB,1,train
DP2L_PYRAB,1,train
COAD_PYRAB,1,train
ARCH_PYRAB,1,train
PCC1_PYRAB,1,train
PCNA_PYRAB,1,train
IF2A_PYRAB,1,train
RS24_PYRAB,1,train
CG121_PYRAB,1,train
IF1A_PYRAB,1,train
GATD_PYRAB,1,train
RS12_PYRAB,1,train
RS11_PYRAB,1,train
RS4_PYRAB,1,train
MAP2_PYRFU,1,train
MRE11_PYRFU,1,train
JAMM1_PYRFU,1,train
RAD50_PYRFU,1,train
GAL1_PYRFU,1,train
HYD1D_PYRFU,1,train
SUDHA_PYRFU,1,train
OTCA_PYRFU,1,train
HELS_PYRFU,1,train
MBHLB_PYRFU,1,train
CPKA_PYRFU,1,train
CISY_PYRFU,1,train
AGOG_PYRFU,1,train
MUTS2_PYRFU,1,train
HIS7_PYRFU,1,train
DEGLY_PYRFU,1,train
HERA_PYRFU,1,train
CMR3_PYRFU,1,train
HYD1G_PYRFU,1,train
RS5_PYRFU,1,train
PRIL_PYRFU,1,train
SECE_PYRFU,1,train
RL37_PYRFU,1,train
RS2_PYRFU,1,train
RUBR_PYRFU,1,train
RL19E_PYRFU,1,train
RL2_PYRFU,1,train
RL35A_PYRFU,1,train
RL6_PYRFU,1,train
RS17_PYRFU,1,train
IPYR_PYRFU,1,train
MALE_PYRFU,1,train
NADA_PYRFU,1,train
DHE3_PYRFU,1,train
MBHLA_PYRFU,1,train
NDRZ_PYRFU,1,train
PORB_PYRFU,1,train
PRIS_PYRFU,1,train
RL13_PYRFU,1,train
RL24E_PYRFU,1,train
RL44E_PYRFU,1,train
RS27A_PYRFU,1,train
RPOA2_PYRFU,1,train
RNP1_PYRFU,1,train
SPT4_PYRFU,1,train
RL10E_PYRFU,1,train
RL41_PYRFU,1,train
RS3A_PYRFU,1,train
RIDA_PYRFU,1,train
RNP3_PYRFU,1,train
PCP_PYRFU,1,train
SAMP2_PYRFU,1,train
RL3_PYRFU,1,train
RL34_PYRFU,1,train
RL5_PYRFU,1,train
RL37A_PYRFU,1,train
PORA_PYRFU,1,train
RL18E_PYRFU,1,train
RS28_PYRFU,1,train
RL29_PYRFU,1,train
RL22_PYRFU,1,train
RS9_PYRFU,1,train
MBHJ_PYRFU,1,train
CDC6_PYRFU,1,train
HYD1B_PYRFU,1,train
G6PI_PYRFU,1,train
CMR1A_PYRFU,1,train
FER_PYRFU,1,train
CMR6_PYRFU,1,train
FAU1_PYRFU,1,train
FBP_PYRFU,1,train
ALF1_PYRFU,1,train
PORD_PYRFU,1,train
RTCA_PYRFU,1,train
RS14Z_PYRFU,1,train
RL32_PYRFU,1,train
RS4E_PYRFU,1,train
RS6E_PYRFU,1,train
SPT5_PYRFU,1,train
TFE_PYRFU,1,train
TRPF_PYRFU,1,train
TRMBR_PYRFU,1,train
TMBL1_PYRFU,1,train
TRUB_PYRFU,1,train
RL14_PYRFU,1,train
RS19_PYRFU,1,train
RS15_PYRFU,1,train
THIE_PYRFU,1,train
RS13_PYRFU,1,train
RS17E_PYRFU,1,train
PURP_PYRFU,1,train
RL4_PYRFU,1,train
THYX_PYRFU,1,train
PLS_PYRFU,1,train
SECY_PYRFU,1,train
RL15E_PYRFU,1,train
RL18_PYRFU,1,train
RL24_PYRFU,1,train
RS27_PYRFU,1,train
RPIA_PYRHO,1,train
GLT_PYRHO,1,train
NSUN6_PYRHO,1,train
ASRAC_PYRHO,1,train
NADK_PYRHO,1,train
DPH2_PYRHO,1,train
STOPP_PYRHO,1,train
TET_PYRHO,1,train
MFNA_PYRHO,1,train
NOB1_PYRHO,1,train
PURT_PYRHO,1,train
GLMA_PYRHO,1,train
DHYS_PYRHO,1,train
CDR_PYRHO,1,train
AGLB1_PYRHO,1,train
CAS6_PYRHO,1,train
MTNA_PYRHO,1,train
MOAC_PYRHO,1,train
SYFB_PYRHO,1,train
PFDB_PYRHO,1,train
PXPA_PYRHO,1,train
SYK_PYRHO,1,train
REG3_PYRHO,1,train
RACD_PYRHO,1,train
EI2BL_PYRHO,1,train
NIKR_PYRHO,1,train
PRNK_PYRHO,1,train
RS7_PYRHO,1,train
PSTOM_PYRHO,1,train
MPGS_PYRHO,1,train
R15PI_PYRHO,1,train
PEPQ_PYRHO,1,train
PFDA_PYRHO,1,train
MCE_PYRHO,1,train
PGP_PYRHO,1,train
PTH_PYRHO,1,train
EF1B_PYRHO,1,train
MDH_PYRHO,1,train
G3PP_PYRHO,1,train
CAS1_PYRHO,1,train
GCST_PYRHO,1,train
DP2S_PYRHO,1,train
ENGB_PYRHO,1,train
CAS6L_PYRHO,1,train
1A1D_PYRHO,1,train
SYA_PYRHO,1,train
TRM56_PYRHO,1,train
Y1503_PYRHO,1,train
Y856_PYRHO,1,train
SYW_PYRHO,1,train
Y1033_PYRHO,1,train
WECC_PYRHO,1,train
Y1459_PYRHO,1,train
Y828_PYRHO,1,train
SYS_PYRHO,1,train
THIM_PYRHO,1,train
VATE_PYRHO,1,train
Y284_PYRHO,1,train
RL12_PYRHO,1,train
SYL_PYRHO,1,train
REG2_PYRHO,1,train
HARA_PYRHO,1,train
TRET_RUBXD,1,train
PPSA_STAMF,1,train
CP119_SULAC,1,train
TRMJ_SULAC,1,train
XPD_SULAC,1,train
ARNS_SULAC,1,train
AGL3_SULAC,1,train
CUTA_SULAC,1,train
CUTC_SULAC,1,train
CUTB_SULAC,1,train
CBSA_SULAC,1,train
ARGX_SULAC,1,train
DN7D_SULAC,1,train
LYSW_SULAC,1,train
CDVC_SULAC,1,train
ARNR1_SULAC,1,train
CDVB_SULAC,1,train
BGAL_SULAC,1,train
CEDA2_SULAC,1,train
CDVB2_SULAC,1,train
RAD50_SULAC,1,train
THPS_SULAC,1,train
RL11_SULAC,1,train
CEDA1_SULAC,1,train
SLAA_SULAC,1,train
RPOH_SULAC,1,train
FTSY_SULAC,1,train
CEDB_SULAC,1,train
GGPS_SULAC,1,train
XYLH_SULAC,1,train
TRM10_SULAC,1,train
UPPS_SULAC,1,train
RL18A_SULAC,1,train
PYRI_SULAC,1,train
RL1_SULAC,1,train
KMT_SULIR,1,train
Y56B_SIRV1,1,train
Y014_SIFVH,1,train
Y114_SIRV1,1,train
Y131_SIRV1,1,train
Y56_SIRV1,1,train
ARGDC_SACS2,1,train
ARE_SACSO,1,train
CAS4_SACS2,1,train
MCM_SACS2,1,train
NAT_SACS2,1,train
KDGK_SACS2,1,train
GAD_SACS2,1,train
TRPD_SACS2,1,train
GLCDH_SACSO,1,train
UPP_SACS2,1,train
PYRH_SACS2,1,train
TREZ_SACS2,1,train
PHP_SACS2,1,train
PNPH_SACS2,1,train
CAS1B_SACS2,1,train
CMR2_SACS2,1,train
AAT_SACS2,1,train
ARAD_SACS2,1,train
ALBA2_SACS2,1,train
CDC62_SACS2,1,train
CAS5A_SACS2,1,train
AMID_SACS2,1,train
CMR5_SACS2,1,train
CAS2A_SACS2,1,train
APE2_SACS2,1,train
AIPS_SACS2,1,train
IF2G_SACS2,1,train
KADA_SACS2,1,train
AGLU_SACS9,1,train
CMR4_SACS2,1,train
KDAD_SACS2,1,train
KDGA_SACS2,1,train
NADM_SACS2,1,train
LIPA_SACS2,1,train
CAS6B_SACS2,1,train
CSA2B_SACS2,1,train
RPOP_SACS2,1,train
SSB_SACS2,1,train
TRPA_SACS2,1,train
RPOA1_SACS2,1,train
RPON_SACS2,1,train
CMR1_SACS2,1,train
LYSM_SACS2,1,train
GGGPS_SACS2,1,train
CREN7_SACS2,1,train
NURA_SACS2,1,train
DMD_SACS2,1,train
RL14E_SACS2,1,train
SLAB_SACS2,1,train
PCNA1_SACS2,1,train
PRIS_SACS2,1,train
RN081_SACS2,1,train
PRIL_SACS2,1,train
GLYA_SACS2,1,train
CSA5A_SACS2,1,train
CAS6A_SACS2,1,train
HEXPP_SACS2,1,train
LRS14_SACS2,1,train
CSA5B_SACS2,1,train
KPRS_SACS2,1,train
GLCS_SACS2,1,train
DGGGP_SACS2,1,train
FUMC_SACS2,1,train
CMR6_SACS2,1,train
GLCV_SACS2,1,train
CBPX1_SACS2,1,train
GAPN_SACS2,1,train
GLCU_SACS2,1,train
GLCT_SACS2,1,train
CMR7A_SACS2,1,train
HMDH_SACS2,1,train
DNAG_SACS2,1,train
DPOL1_SACS2,1,train
CAS5B_SACS2,1,train
CMR7B_SACS2,1,train
CSL4_SACS2,1,train
FEN_SACS2,1,train
CSX1_SACS2,1,train
CSA3_SACS2,1,train
CS2H_SACS2,1,train
DTDA_SACS2,1,train
CDC63_SACS2,1,train
EF1B_SACS2,1,train
Y352_SACS2,1,train
TLDD_SACS2,1,train
TYW3_SACS2,1,train
Y1401_SACS2,1,train
SRP19_SACS2,1,train
TSR3_SACS2,1,train
TRPB2_SACS2,1,train
TFE_SACS2,1,train
TRPG_SACS2,1,train
SLAA_SACS2,1,train
XYLS_SACS2,1,train
XPF_SACS2,1,train
THSA_SACS2,1,train
RN393_SACS2,1,train
PMK_SACS2,1,train
RRP42_SACS2,1,train
RRP4_SACS2,1,train
RPOK_SACS2,1,train
TRPE_SACS2,1,train
AGAL_SACS2,1,train
RNH_SULTO,1,train
FBPAP_SULTO,1,train
MCR_SULTO,1,train
SDX_SULTO,1,train
FER1_SULTO,1,train
GLMS_SULTO,1,train
ATPL_SULTO,1,train
NADB_SULTO,1,train
MRE11_SULTO,1,train
PGMUT_SULTO,1,train
KTHY2_SULTO,1,train
MBLFP_SULTO,1,train
GLCAE_SULTO,1,train
Y229_SULTO,1,train
VATD_SULTO,1,train
TPL_SYMTH,1,train
HIS8_CALS4,1,train
ALR1_CALS4,1,train
ECFA2_CALS4,1,train
RECF_CALS4,1,train
RECR_CALS4,1,train
KPRS_THEVO,1,train
TREH_THEVO,1,train
TVOK_THEVO,1,train
HEM1_THEVO,1,train
FLA1_THEVO,1,train
RLME_THEVO,1,train
Y1425_THEVO,1,train
MURJ_THEAB,1,train
DISA_THEMA,1,train
AGAL_THEMA,1,train
CORA_THEMA,1,train
IOLO_THEMA,1,train
MURE_THEMA,1,train
PFKA_THEMA,1,train
PFP_THEMA,1,train
PURL_THEMA,1,train
CAH_THEMA,1,train
MAZG_THEMA,1,train
HPPA_THEMA,1,train
AGLA_THEMA,1,train
BSUHB_THEMA,1,train
LDH_THEMA,1,train
ARGB_THEMA,1,train
LYSRA_THEMA,1,train
HIS5_THEMA,1,train
ENO_THEMA,1,train
AGLB_THEMA,1,train
BIOY_THEMA,1,train
ARCH_THEMA,1,train
DAPF_THEMA,1,train
ASPD_THEMA,1,train
ASSY_THEMA,1,train
COAD_THEMA,1,train
ATPA_THEMA,1,train
6PGL_THEMA,1,train
IOLN_THEMA,1,train
KPYK_THEMA,1,train
HIS4_THEMA,1,train
HFQ_THEMA,1,train
ISPD_THEMA,1,train
MARIT_THEMA,1,train
OXBP_THEMA,1,train
PHOU2_THEMA,1,train
CSP_THEMA,1,train
DNAA_THEMA,1,train
METE_THEMA,1,train
SYE2_THEMA,1,train
MUTS2_THEMA,1,train
RNH2_THEMA,1,train
SSB_THEMA,1,train
RECA_THEMA,1,train
RUVB_THEMA,1,train
